document_name,title,heading,content,tokens
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 65.,"medidas correctivas.-en caso de incumplimiento de las disposiciones previstas en la
presente ley, su reglamento, directrices y lineamientos y regulaciones emitidas por la autoridad de
protección de datos personales y normativas sobre la materia, o transgresión a los derechos y
principios que componen al derecho a la protección de datos personales, la autoridad de protección
de datos personales dictará medidas correctivas con el objeto de evitar que se siga cometiendo la
infracción y que la conducta se produzca nuevamente, sin perjuicio de la aplicación de las
correspondientes sanciones administrativas.
las medidas correctivas podrán consistir, entre otras, en:
1) el cese del tratamiento, bajo determinadas condiciones o plazos;
2) la eliminación de los datos; y,
3) la imposición de medidas técnicas, jurídicas, organizativas o administrativas a garantizar un
tratamiento adecuado de datos personales.
la autoridad de protección de datos personales, en el marco de esta ley, dictará, para cada caso;
las medidas correctivas, previo informe de la unidad técnica competente, que permitan corregir,
revertir o eliminar las conductas contrarias a la presente ley, su reglamento, directrices, lineamientos
y regulaciones emitidas por la autoridad de protección de datos personales y normativas sobre la
materia.
",329
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 66.,"aplicación de medidas correctivas.-la autoridad de protección de datos personales, en el
marco de esta ley, previo informe de la unidad técnica competente, aplicará para cada caso las
medidas correctivas citadas en el artículo anterior, que permitan corregir, revertir o eliminar las
conductas contrarias a la presente ley, su reglamento, directrices, lineamientos y regulaciones
emitidas por la autoridad de protección de datos personales y normativa sobre la materia.
para la aplicación de las medidas correctivas se seguirán las siguientes reglas:
1. en el caso de que los responsables, encargados de tratamiento de datos personales y organismos
de certificación y de ser el caso, a terceros, se encuentran incursos en el presunto cometimiento de
una infracción leve y estos consten dentro del registro único de responsables y encargados
incumplidos; la autoridad de protección de datos personales activará directamente el procedimiento
administrativo sancionatorio, haciendo constar dentro de la resolución tanto las medidas correctivas
aplicables como la sanción correspondiente a la infracción cometida;
2. en el caso de que los responsables, encargados del tratamiento de datos personales y
organismos de certificación, se encuentren incursos en el presunto cometimiento de una infracción
grave; la autoridad de protección de datos personales; aplicará en primera instancia medidas
correctivas. si las medidas correctivas fueren cumplidas de forma tardía, parcial o defectuosa, la
autoridad de protección de datos personales, aplicará las sanciones que corresponden a las
infracciones graves, activando para el efecto el procedimiento administrativo sancionatorio y
haciendo constar dentro de la resolución tanto las medidas correctivas aplicables como la sanción
correspondiente a la infracción cometida; y,
3. en el caso de que los responsables, encargados del tratamiento de datos personales y
organismos de certificación, se encuentren incursos en el presunto cometimiento de una infracción
muy grave, la autoridad de protección de datos personales activará directamente el procedimiento
administrativo sancionatorio haciendo constar dentro de la resolución tanto las medidas correctivas
aplicables como la sanción correspondiente a la infracción cometida.
sección 1a
de las infracciones del responsable de protección de datos
",585
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 67.,"infracciones leves del responsable de protección de datos.-se consideran infracciones
leves las siguientes:
1. no tramitar, tramitar fuera del término previsto o negar injustificadamente las peticiones o quejas
realizadas por el titular;
2. no implementar protección de datos desde el diseño y por defecto;
3. no mantener disponibles políticas de protección de datos personales afines al tratamiento de
datos personales;
4. elegir un encargado del tratamiento de datos personales que no ofrezca garantías suficientes para
hacer efectivo el ejercicio del derecho a la protección de datos personales;
5. incumplir las medidas correctivas dispuestas por la autoridad de protección de datos personales.
",175
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 68.,"infracciones graves del responsable de protección de datos.-se consideran infracciones
graves las siguientes:
1) no implementar medidas administrativas, técnicas y físicas, organizativas y jurídicas, a fin de
garantizar el tratamiento de datos personales que realice conforme la presente ley, su reglamento,
directrices, lineamientos y regulaciones emitidas por la autoridad de protección de datos personales
y normativas sobre la materia;
2) utilizar información o datos para fines distintos a los declarados;
3) ceder o comunicar datos personales sin cumplir con los requisitos y procedimientos establecidos
en la presente ley y su reglamento, directrices lineamientos y regulaciones emitidas por la autoridad
de protección de datos personales y normativas sobre la materia;
4) no utilizar metodologías de análisis y gestión de riesgos adaptadas a la naturaleza de los datos
personales las particularidades del tratamiento y de las partes involucradas;
5) no realizar evaluaciones de impacto al tratamiento de datos en los casos en que era necesario
realizarlas;
6) no implementar medidas técnicas organizativas o de cualquier índole, necesarias para prevenir,
impedir, reducir, mitigar y controlar los riesgos y las vulneraciones a la seguridad de datos
personales que hayan sido identificadas;
7) no notificar a la autoridad de protección de datos personales y al titular, de vulneraciones a la
seguridad y protección de datos personales, cuando afecte los derechos fundamentales y libertades
individuales de los titulares;
8) no notificar a la autoridad de protección de datos personales del titular las vulneraciones de
seguridad y protección de datos personales, cuando exista afectación a los derechos fundamentales
y libertades individuales de los titulares;
9) no suscribir contratos que incluyan cláusulas de confidencialidad y tratamiento adecuado de datos
personales con el encargado y el personal a cargo del tratamiento de datos personales o que tenga
conocimiento de los datos personales;
10) no mantener actualizado el registro nacional de protección de datos personales de conformidad
a lo dispuesto en la presente ley su reglamento, directrices, lineamientos y regulaciones emitidas
por la autoridad de protección de datos personales y normativas sobre la materia;
11) no consignar en el registro nacional de protección de datos personales lo dispuesto en la
presente ley y su reglamento, directrices, lineamientos y regulaciones emitidas por la autoridad de
protección de datos personales y normativas sobre la materia;
12) no designar al delegado de protección de datos personales cuando corresponda;
13) no permitir y no contribuir a la realización de auditorías o inspecciones por parte del auditor
acreditado por la autoridad de protección de datos personales; y,
14) incumplir las medidas correctivas o cumplir de forma tardía, parcial o defectuosa, siempre y
cuando hubiese precedido por dicha causa la aplicación de una sanción por infracción leve, e incurrir
de forma reiterada en faltas leves.
sección 2a
de las infracciones del encargado de protección de datos
",773
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 69.,"infracciones leves del encargado de protección de datos.-se consideran infracciones leves
las siguientes:
1) no colaborar con el responsable del tratamiento datos personales, para que este cumpla con su
obligación de atender solicitudes que tengan por objeto el ejercicio de los derechos del titular frente
al tratamiento de sus datos personales;
2) no facilitar el acceso al responsable del tratamiento de datos personales a toda la información
referente al cumplimiento de las obligaciones establecidas en la presente ley, su reglamento,
directrices, lineamientos y regulaciones emitidas por la autoridad de protección de datos personales
y normativa sobre la materia;
3) no permitir o no contribuir a la realización de auditorías o inspecciones, por parte del responsable
del tratamiento de datos personales o de otro auditor autorizado por la autoridad de protección, de
datos personales y,
4) incumplir las medidas correctivas dispuestas por la autoridad de protección de datos personales.
",249
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 70.,"infracciones graves del encargado de protección de datos.-se consideran infracciones
graves las siguientes:
1) realizar tratamientos de datos personales sin observar los principios y derechos desarrollados en
la presente ley y su reglamento, directrices y lineamientos y regulaciones emitidas por la autoridad
de protección de datos personales y normativas sobre la materia;
2) no tratar datos personales de conformidad con lo previsto, en el contrato que mantenga con el
responsable del tratamiento de datos personales inclusive en lo que respecta a la transferencia o
comunicación internacional;
3) no suscribir contratos que contengan cláusulas de confidencialidad y tratamiento adecuado de
datos personales con el personal a cargo del tratamiento de datos personales o quien tenga
conocimiento de los datos personales;
4) no implementar mecanismos destinados a mantener la confidencialidad, integridad, disponibilidad
y resiliencia de los datos personales;
5) no implementar medidas preventivas y correctivas en la seguridad de los datos personales a fin
de evitar vulneraciones;
6) no suprimir los datos personales transferidos o comunicados al responsable del tratamiento de los
datos personales, una vez haya culminado su encargo;
7) proceder a la comunicación de datos personales sin cumplir con los requisitos y procedimientos
establecidos en la presente ley, su reglamento directrices lineamientos y regulaciones emitidas por
la autoridad de protección de datos personales y normativas sobre la materia;
8) incumplir las medidas correctivas o cumplirlas de forma tardía parcial o defectuosa, siempre y
cuando hubiese precedido por dicha causa la aplicación de una sanción por infracción leve; y,
9) no notificar al responsable del tratamiento de datos personales sobre cualquier vulneración de la
seguridad de datos personales conforme dispone esta ley o hacerlo con retraso injustificado.
",475
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 71.,"sanciones por infracciones leves.-la autoridad de protección de datos personales
impondrá las siguientes sanciones administrativas, en el caso de verificarse el cometimiento de una
infracción leve, según las siguientes reglas:
1. servidores o funcionarios del sector público por cuya acción u omisión hayan incurrido en alguna
de las infracciones leves establecidas en la presente ley, serán sancionados con una multa de uno
(1) a diez (10) salarios básicos unificados del trabajador en general, sin perjuicio de la
responsabilidad extracontractual del estado, la cual se sujetará a las reglas establecidas en la
normativa correspondiente;
2. si el responsable o el encargado del tratamiento de datos personales o de ser el caso un tercero
es una entidad de derecho privado o una empresa pública, se aplicará una multa de entre el 0.1% y
el 0.7% calculada sobre su volumen de negocio correspondiente al ejercicio económico
inmediatamente anterior al de la imposición de la multa. la autoridad de protección de datos
personales establecerá la multa aplicable en función del principio de proporcionalidad, para lo cual
deberá verificar los siguientes presupuestos:
a) la intencionalidad, misma que se establecerá en función a la conducta del infractor;
b) reiteración de la infracción, es decir cuando el responsable, el encargado del tratamiento de datos
personales o de ser el caso un tercero, hubiese sido previamente sancionado por dos o más
infracciones precedentes, que establezcan sanciones de menor gravedad a la que se pretende
aplicar; o cuando hubiesen sido previamente sancionados por una infracción cuya sanción sea de
igual o mayor gravedad a la que se pretende aplicar;
c) la naturaleza del perjuicio ocasionado, es decir, las consecuencias lesivas para el ejercicio del
derecho a la protección de datos personales; y,
d) reincidencia, es decir, cuando la infracción precedente sea de la misma naturaleza de aquella
que se pretende sancionar.
",489
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 72.,"sanciones por infracciones graves.-la autoridad de protección de datos personales
impondrán las siguientes sanciones administrativas, en el caso de verificarse el cometimiento de una
infracción grave, conforme a los presupuestos establecidos en el presente capítulo:
los servidores o funcionarios del sector público por cuya acción u omisión hayan incurrido en alguna
de las infracciones graves establecidas en la presente ley serán sancionados con una multa de
entre 10 a 20 salarios básicos unificados del trabajador en general; sin perjuicio de la
responsabilidad extracontractual del estado, la cual se sujetará a las reglas establecidas en la
normativa correspondiente;
1) si el responsable, encargado del tratamiento de datos personales o de ser el caso un tercero, es
una entidad de derecho privado o una empresa pública se aplicará una multa de entre el 0.7% y el
1% calculada sobre su volumen de negocios, correspondiente al ejercicio económico
inmediatamente anterior al de la imposición de la multa. la autoridad de protección de datos
personales establecerá la multa aplicable en función del principio de proporcionalidad, para lo cual
deberá verificar los siguientes presupuestos:
a) la intencionalidad, misma que se establecerá en función a la conducta del infractor;
b) reiteración de la infracción, es decir, cuando el responsable, encargado del tratamiento de datos
personales o de ser el caso, de un tercero hubiese sido previamente sancionado por dos o más
infracciones precedentes que establezcan sanciones de menor gravedad a la que se pretende
aplicar; o cuando hubiesen sido previamente sancionados por una infracción cuya sanción sea de
igual o mayor gravedad a la que se pretende aplicar;
c) la naturaleza del perjuicio ocasionado, es decir, las consecuencias lesivas para el ejercicio del
derecho a la protección de datos personales; y,
d) reincidencia, es decir, cuando la infracción precedente sea de la misma naturaleza de aquella
que se pretende sancionar.
en el caso de que el responsable, encargado del tratamiento de datos personales a un tercero de ser
el caso; sea una organización sin domicilio ni representación jurídica en el territorio ecuatoriano, se
deberá notificar de la resolución con la cual se establezca la infracción cometida la autoridad de
protección de datos personales, o quien hiciera sus veces, del lugar en donde dicha organización
tiene su domicilio principal, a fin de que sea dicho organismo quien sustancia las acciones o
procedimientos destinados al cumplimiento de las medidas correctivas y sanciones a las que hubiere
lugar.
",647
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 73.,"volumen de negocio.-a efectos del régimen sancionatorio de la presente ley, se entiende
por volumen de negocio, a la cuantía resultante de la venta de productos y de la prestación de
servicios realizados por operadores económicos, durante el último ejercicio que corresponda a sus
actividades, previa deducción del impuesto al valor agregado y de otros impuestos directamente
relacionados con la operación económica.
",104
Ley Orgánica de Protección de Datos Personales,"medidas correctivas, infracciones y régimen sancionatorio",art. 74.,"medidas provisionales o cautelares.-la autoridad de protección de datos personales podrá
aplicar medidas provisionales de protección o medidas cautelares contempladas en la norma
procedimental administrativa.
",52
Ley Orgánica de Protección de Datos Personales,autoridad de protección de datos personales,art. 75.,"autoridad de protección de datos personales.-la autoridad de protección de datos
personales podrá iniciar, de oficio o a petición del titular, actuaciones previas con el fin de conocer
las circunstancias del caso concreto o la conveniencia o no de iniciar el procedimiento, para lo cual
se estará conforme a las disposiciones del código orgánico administrativo.
",91
Ley Orgánica de Protección de Datos Personales,autoridad de protección de datos personales,art. 76.,"funciones atribuciones y facultades.-la autoridad de protección de datos personales es el
órgano de control y vigilancia encargado de garantizar a todos los ciudadanos la protección de sus
datos personales, y de realizar todas las acciones necesarias para que se respeten los principios,
derechos, garantías y procedimientos previstos en la presente ley y en su reglamento de aplicación,
para lo cual le corresponde las siguientes funciones, atribuciones y facultades:
1) ejercer la supervisión, control y evaluación de las actividades efectuadas por el responsable y
encargado del tratamiento de datos personales;
2) ejercer la potestad sancionadora respecto de responsables, delegados, encargados y terceros,
conforme a lo establecido en la presente ley;
3) conocer, sustanciar y resolver los reclamos interpuestos por el titular o aquellos iniciados de
oficio, así como aplicar las sanciones correspondientes;
4) realizar o delegar auditorias técnicas al tratamiento de datos personales;
5) emitir normativa general o técnica, criterios y demás actos que sean necesarios para el ejercicio
de sus competencias y la garantía del ejercicio del derecho a la protección de datos personales,
6) crear, dirigir y administrar el registro nacional de protección de datos personales, así como
coordinar las acciones necesarias con entidades del sector público y privado para su efectivo
funcionamiento;
7) promover una coordinación adecuada y eficaz con los encargados de la rendición de cuentas y
participar en iniciativas internacionales y regionales para la protección de la protección de los datos
personales;
8) dictar las cláusulas estándar de protección de datos, así como verificar el contenido de las
cláusulas o garantías adicionales o específicas;
9) atender consultas en materia de protección de datos personales;
10) ejercer el control y emitir las resoluciones de autorización para la transferencia internacional de
datos;
11) ejercer la representación internacional en materia, de protección de datos personales;
12) emitir directrices para el diseño y contenido de la política de tratamiento de datos personales;
13) establecer directrices para el análisis, evaluación y selección de medidas de seguridad de los
datos personales;
14) llevar un registro estadístico sobre vulneraciones a la seguridad de datos personales e identificar
posibles medidas de seguridad para cada una de ellas;
15) publicar periódicamente una guía de la normativa relativa a la protección de datos personales;
16) promover e incentivar el ejercicio del derecho a la protección de datos personales, así como la
concientización en las personas y la comprensión de los riesgos, normas, garantías y derechos, en
relación con el tratamiento y uso de sus datos personales, con especial énfasis en actividades
dirigidas a grupos de atención prioritaria tales como niñas niños y adolescentes;
17) controlar y supervisar el ejercicio del derecho a la protección de datos personales dentro del
tratamiento de datos llevado a cabo a través del sistema nacional de registros públicos; y,
18) las demás atribuciones establecidas en la normativa vigente.
",782
Ley Orgánica de Protección de Datos Personales,autoridad de protección de datos personales,art. 77.,"del titular de la autoridad de protección de datos.-el superintendente de protección de
datos será designado de acuerdo a lo establecido en la constitución de la república, de la terna que
remita la presidenta o presidente de la república, siguiendo criterios de especialidad y méritos; se
sujetará a escrutinio público y derecho de impugnación ciudadana.
el superintendente de protección de datos deberá ser un profesional del derecho, de sistemas de
información, de comunicación o de tecnologías, con título de cuarto nivel y experiencia de al menos
10 años con áreas afines a la materia objeto de regulación de esta ley.
ejercerá sus funciones por un período de 5 años y únicamente cesará en sus funciones por las
causales establecidas en la ley que regule, el servicio público que le sean aplicables o por
destitución luego de enjuiciamiento político realizado por la asamblea nacional.
",223
Ley Orgánica de Protección de Datos Personales,generales,primera,"en lo dispuesto al procedimiento administrativo se estará a lo previsto en el código
orgánico administrativo.
",28
Ley Orgánica de Protección de Datos Personales,generales,segunda,"en el ámbito del derecho de acceso a la información pública son aplicables las
disposiciones de las leyes de la materia.
",30
Ley Orgánica de Protección de Datos Personales,generales,tercera,"en el ámbito de los datos personales registrables, son aplicables las disposiciones de las
leyes de la materia.
",28
Ley Orgánica de Protección de Datos Personales,generales,cuarta,"la autoridad de protección de datos personales será responsable de coordinar las
acciones necesarias con entidades del sector público y privado para el efectivo funcionamiento del
registro nacional de protección de datos personales.
",58
Ley Orgánica de Protección de Datos Personales,generales,quinta,"la autoridad de protección de datos personales será responsable de presentar informes
anuales de evaluación y revisión de la presente ley, a la ciudadanía.
",39
Ley Orgánica de Protección de Datos Personales,generales,sexta,"créase el registro único de responsables y encargados incumplidos, en el cual se llevará
un registro de los responsables y encargados del tratamiento de datos personales, que hayan
incurrido en una de las infracciones establecidas en la presente ley; mismo que tendrá fines
sociales, estadísticos, preventivos y de capacitación, cuyo funcionamiento estará establecido en el
reglamento de la ley de protección de datos personales.
",108
Ley Orgánica de Protección de Datos Personales,generales,septima,"el ejercicio de los derechos reconocidos en la presente norma podrá ser exigido por el
titular independientemente de la entrada en vigor del régimen sancionatorio.
",41
Ley Orgánica de Protección de Datos Personales,generales,octava,"ninguna entidad pública o privada, podrá cobrar valores por servicios de entrega de
información sustentada en datos del solicitante de los mismos.
",37
Ley Orgánica de Protección de Datos Personales,generales,novena,"se procurará que en lo referente a los pueblos y nacionalidades indígenas, el tratamiento
de sus datos personales sea en sus idiomas y lenguas ancestrales.
",39
Ley Orgánica de Protección de Datos Personales,transitorias,primera,"las disposiciones relacionadas con las medidas correctivas y el régimen sancionatorio
entrarán en vigencia en dos años contados a partir de la publicación de esta ley en el registro
oficial, en el transcurso de este tiempo los responsables y encargados del tratamiento de datos
personales se adecuarán a los preceptos establecidos dentro de esas disposiciones, su reglamento
de aplicación y demás normativa emitida por la autoridad de protección de datos personales. el
resto de disposiciones establecidas en esta ley entrarán en vigencia conforme se establece en la
disposición final de esta ley.
",150
Ley Orgánica de Protección de Datos Personales,transitorias,segunda,"todo tratamiento realizado previo a la entrada en vigencia de la presente ley deberá
adecuarse a lo previsto en la presente norma dentro del plazo de dos años contados a partir de su
publicación en el registro oficial.
el incumplimiento de la presente disposición dará lugar a la aplicación del régimen sancionatorio
establecido en esta ley.
",86
Ley Orgánica de Protección de Datos Personales,transitorias,tercera,"los responsables y encargados del tratamiento de datos personales que hayan
implementado los preceptos recogidos dentro de esta ley antes de plazo señalado en la disposición
transitoria primera obtendrán un reconocimiento por buenas prácticas por parte de la autoridad de
protección de datos personales.
",76
Ley Orgánica de Protección de Datos Personales,transitorias,cuarta,"la transferencia internacional de datos personales que hubiere sido realizada antes de la
entrada en vigencia de la presente ley será legítima, sin perjuicio de que el responsable del
tratamiento de datos personales deba aplicar lo dispuesto en esta norma para acreditar su
responsabilidad proactiva y demostrada.
el responsable de tratamiento deberá adecuar la transferencia internacional de datos personales a la
presente norma en un plazo no mayor de dos años contados a partir de la publicación de la presente
norma en el registro oficial.
el incumplimiento de la presente disposición dará lugar a la aplicación del régimen sancionatorio
establecido en esta ley.
",167
Ley Orgánica de Protección de Datos Personales,reformatorias,"Primera-Ley de Comercio Electrónico, Firmas Electrónicas y Mensajes de Datos","de la ley de comercio electrónico, firmas electrónicas y mensajes de datos, publicada
en el registro oficial suplemento 557 del 17 de abril de 2002:
1. suprímese las definiciones de intimidad, datos personales, datos personales autorizados del
glosario de términos establecido en la disposición general novena.
",78
Ley Orgánica de Protección de Datos Personales,reformatorias,segunda-Ley Orgánica del Sistema Nacional de Registro de Datos Públicos,"en la ley orgánica del sistema nacional de registro de datos públicos publicada en el
suplemento del registro oficial 162 del 31 de marzo del 2010:
1.-sustituyese:
a) el término dirección nacional de registro de datos públicos por dirección nacional de registros
públicos;
b) el término sistema nacional de registro de datos públicos por sistema nacional de registros
públicos;
c) el término registro de datos públicos por registros públicos;
d) el término datos de carácter personal por datos personales;
e) el término datos públicos registrales por la expresión datos públicos y datos personales
registrables;
f) el artículo 6, por el siguiente: ""art. 6.-accesibilidad y confidencialidad.-son confidenciales los datos
de carácter personal. el acceso a estos datos, solo será posible cuando quien los requiera se
encuentre debidamente legitimado, conforme a los parámetros previstos en la ley orgánica de
protección de datos personales, su respectivo reglamento y demás normativa emitida por la
autoridad de protección de datos personales.
al amparo de esta ley, para acceder a la información sobre el patrimonio de las personas cualquier
solicitante deberá justificar y motivar su requerimiento, declarar el uso que hará del mismo y
consignar sus datos básicos de identidad, tales como nombres y apellidos completos, número del
documento de identidad o ciudadanía, dirección domiciliaria y los demás datos que mediante el
respectivo reglamento se determinen. un uso distinto al declarado dará lugar a la determinación de
responsabilidades, sin perjuicio de las acciones legales que el titular de la información pueda ejercer.
la directora o director nacional de registros públicos, definirá los demás datos que integran el
sistema nacional y el tipo de reserva y accesibilidad.
2.-incorpórase:
a) en el artículo 31 referente a las atribuciones y facultades de la dirección nacional de registro
públicos antes del numeral 14 lo siguiente:
""14. controlar y supervisar que las entidades pertenecientes al sistema nacional de registros
públicos incorporen mecanismos de protección de datos personales, así como dar cumplimiento a
las disposiciones establecidas en la ley orgánica de protección de datos personales, su reglamento
de aplicación y demás normativa que la autoridad de protección de datos personales dicte para el
efecto:
15. tratar datos procedentes del sistema nacional de registros públicos o de cualquier otra fuente,
para realizar procesos de analítica de datos, con el objeto de prestar servicios al sector público, al
sector privado y a personas en general, así como generar productos, reportes, informes o estudios,
entre otros. se utilizarán medidas adecuadas que garanticen el derecho a la protección de datos
personales y su uso en todas las etapas del tratamiento, como por ejemplo, técnicas de disociación
de datos, y,""
3.-suprímese del numeral 13 del artículo 31 lo siguiente: ""y"";
4.-reenumerar el numeral 14 del artículo 31 por numeral ""16.
",742
Ley Orgánica de Protección de Datos Personales,reformatorias,"tercera-Código Orgánico de la Economía Social de los Conocimientos, Creatividad e
innovación","en el código orgánico de la economía social de los conocimientos, creatividad e
innovación publicado en el suplemento del registro oficial 899 del 09 de diciembre de 2016 ,
sustitúyase la palabra confidencialidad por protección en el numeral 5 del artículo 67.
",65
Ley Orgánica de Protección de Datos Personales,reformatorias,cuarta-Ley Orgánica de Telecomunicaciones,"en la ley orgánica de telecomunicaciones, publicada en el tercer suplemento del
registro oficial 439 del 18 de febrero de 2015:
1.-suprímese:
a) el inciso segundo, tercer y cuarto del artículo 79;
65
b) en el primer inciso del artículo 83 lo siguiente ""(...) y seguridad de datos personales (.)""; y,
c) en el inciso primero del artículo 85 lo siguiente ""(...) como de seguridad de datos personal (...)""
2.-sustituyese:
a) el artículo 78 por el siguiente:
""art. 78.-seguridad de los datos personales.-las y los prestadores de servicios de
telecomunicaciones deberán adoptar las medidas técnicas, organizativas y de cualquier otra índole
adecuadas para preservar la seguridad de su red con el fin de garantizar la protección de los datos
personales de conformidad con lo establecido en la ley orgánica de protección de datos
personales.""
b) el artículo 81 por el siguiente:
""art. 81.-guías telefónicas o de abonados en general.-los abonados, clientes o usuarios tienen el
derecho a no figurar en guías telefónicas o de abonados. deberán ser informados, de conformidad
con lo establecido en la ley orgánica de protección de datos personales, de sus derechos con
respecto a la utilización de sus datos personales en las guías telefónicas o de abonados y, en
particular, sobre el fin o los fines de dichas guías, así como sobre el derecho que tienen, en forma
gratuita, a no ser incluidos, en tales guías.
c) el artículo 82 por el siguiente:
""art. 82.-uso comercial de datos personales.-las y los prestadores de servicios no podrán usar
datos personales, información del uso del servicio, información de tráfico o el patrón de consumo de
sus abonados, clientes o usuarios para la promoción comercial de servicios o productos, a menos
que el abonado o usuario al que se refieran los datos o tal información, haya dado su consentimiento
conforme le establecido en la ley orgánica de protección de datos personales. los usuarios o
abonados dispondrán, de la posibilidad, clara y fácil de retirar su consentimiento para el uso de sus
datos y de la información antes indicada. tal consentimiento deberá especificar los datos personales
o información cuyo uso se autorizan, el tiempo y su objetivo específico.
sin contar con tal consentimiento y con las mismas características, las y los prestadores de servicios
de telecomunicaciones no podrán comercializar, ceder o transferir a terceros los datos personales de
sus usuarios, clientes o abonados. igual requisito se aplicará para la información del uso del servicio,
información de tráfico o del patrón de consumo de sus usuarios, clientes y abonados.""
d) el artículo 83 por el siguiente:
""art. 83 -control técnico.-cuando para la realización de las tareas de control técnico, ya sea para
verificar el adecuado uso del espectro radioeléctrico, la correcta prestación de los servicios de
telecomunicaciones, el apropiado uso y operación de redes de telecomunicaciones o para comprobar
las medidas implementadas para garantizar el secreto de las comunicaciones y seguridad de datos
personales, sea necesaria la utilización de equipos, infraestructuras e instalaciones que puedan
vulnerar la seguridad e integridad de las redes. la agencia de regulación y control de las
telecomunicaciones deberá diseñar y establecer procedimientos que reduzcan al mínimo el riesgo
de afectar los contenidos de las comunicaciones.
cuando, como consecuencia de los controles técnicos efectuados, quede constancia de los
contenidos, se deberá coordinar con la autoridad de protección de datos personales para que:
a) los soportes en los que éstos aparezcan no sean ni almacenados ni divulgados; y,
b) los soportes sean inmediatamente destruidos y desechados.
si se evidencia un tratamiento ilegítimo o ilícito de datos personales, se aplicará lo dispuesto en la
ley orgánica de protección de datos personales.
",958
Ley Orgánica de Protección de Datos Personales,derogatorias,"primera-Ley de Comercio Electrónico, Firmas Electrónicas y
Mensajes de Datos","derógase el artículo 9 de la ley de comercio electrónico, firmas electrónicas y
mensajes de datos, publicada en el suplemento del registro oficial 557 del 17 de abril de 2002 .
",44
Ley Orgánica de Protección de Datos Personales,derogatorias,segunda-Ley Orgánica de Telecomunicaciones,"derógase los artículos 80 y 84 de la ley orgánica de telecomunicaciones, publicada en
el tercer suplemento del registro oficial 439 del 18 de febrero de 2015 .
",40
Ley Orgánica de Protección de Datos Personales,derogatorias,tercera-Ley Orgánica del Sistema Nacional de Registro de Datos Públicos,"derógase el artículo 5 de la ley orgánica del sistema nacional de registro de datos
públicos publicada en el suplemento del registro oficial 162 de 31 de marzo de 2010 .
",43
Ley Orgánica de Protección de Datos Personales,derogatorias,cuarta,"quedan así mismo derogadas todas aquellas disposiciones de igual o menor jerarquía
que se contrapongan con la presente ley orgánica.

",34
Ley Orgánica de Protección de Datos Personales,final,,"la presente ley entrará en vigencia una vez publicada en el registro oficial. dado y suscrito, a los diez días del mes de mayo de del año dos mil veintiuno.",39
Soberanía Digital y Seguridad Digital,criterio legal,soberanía digital,"En primer lugar, el concepto de soberanía no es adecuadamente concebido, y hay discusiones fuertes al respecto. Ecuador es un Estado soberano, y la soberanía radica en el pueblo, de tal manera que el concepto de soberanía está más del lado busoniano en que considera que la autodeterminación de los pueblos es la forma de la soberanía del Estado. Por lo tanto, es importante tomar en cuenta que el desarrollo de toda la estructura de soberanía no se centra en las autoridades sino se centra en el pueblo y en la voluntad popular, que lo único que quiere es garantizar un régimen de desarrollo, en todo nivel, en lo económico, en lo territorial, en lo alimentario, en lo energético, en la biodiversidad, en la ciencia, tecnología, innovación y saberes ancestrales. El régimen de desarrollo garantiza la soberanía nacional, y dentro de ello, la soberanía económica nos habla que el ser humano es sujeto y fin y que por lo tanto tiene que existir una relación dinámica y equilibrada entre sociedad, Estado y mercado y en armonía con la naturaleza, lo cual nos lleva a hablar de economía digital, porque la economía digital es una más de las formas de generación de riqueza donde esta soberanía económica, esta posición de mirar al ser humano como sujeto y fin, este equilibrio tiene que ser parte de los pilares y estructura que gobierne a esta economía digital. Puede resultar utópico ya que la economía digital es transnacional, es global, es mundial, y depende de factores que están incluso ajenos a la territorialidad, sin embargo, hay que construir desde los Estados, y sobre todo desde la conjunción latinoamericana, desde el grupo de Estados, este concepto de economía digital que propenda la construcción de esta relación dinámica y equilibrada. Desde esa misma perspectiva tenemos en el Ecuador el Sistema Nacional de Ciencia, Tecnología, Innovación y Saberes Ancestrales que nos permite ya construir hacia dónde debe ir este ejercicio de soberanía del Estado, para que podamos nosotros cuestionarnos y construir un concepto latinoamericano propio sobre estas ficciones que en muchos casos han sido cuestionadas como son los conceptos de soberanía tecnológica, soberanía digital, soberanía de datos y seguridad digital.",556
